Source;Titre;Marque;Modèle;Année;Prix_DT;Kilométrage;Energie;Boite;Localisation;Puissance_Fiscale;Etat_Vehicule;Annonce-Deposee;Annonce-Detectee;Statut;Lien;Nb_Options;Options;Description
automobile.tn;Chevrolet Groove Premier 1.5 L 106 cv Boîte auto;Chevrolet;Groove;2025.0;77000.0;9200.0;Essence;;Ariana;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/chevrolet/groove/128994;3.0;Caméra de recul | Toit ouvrant | Accès sans clé;Véhicule presque neuf sous garantie faible kilométrage toute option bien entretenu économique voiture du gérant de la société donc bonne affaire Tunis
automobile.tn;Chery Tiggo 8 Pro 1.6 T-GDI 7-DCT 197 cv Boîte auto;Chery;Tiggo 8 Pro;2023.0;84000.0;76000.0;Essence;;Tunis;11cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/chery/tiggo-8-pro/128797;11.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Palettes au volant | Caméra de recul | Caméras 360 | Coffre électrique | Toit ouvrant | Toit panoramique | Accès sans clé;
automobile.tn;Peugeot 208 Populaire 1.2 VTi 12V 68 cv;Peugeot;208;2020.0;32000.0;48000.0;Essence;;Ariana;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/208/128993;0.0;;2019 Peugeot 208 1ére main 29 500 DT Négociable 29/10/2019 TU213 1.2L Essence 4 CV 116 000 KM (entretien maison) Échange possible Disponible sur RDV à notre showroom TUNISIE AUTO PRIX Ezzahra Contactez : 98759655 / 25551771 / 24111140 Ben Arous
automobile.tn;Nissan Navara 2.5 dCi 16V Pickup 4WD 174 cv;Nissan;Navara;2007.0;30000.0;700000.0;Diesel;;La Manouba;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/nissan/navara/128992;0.0;;Nissan Navara bonne occasion à vendre Ariana
automobile.tn;Chevrolet Aveo LS;Chevrolet;Aveo;2008.0;21000.0;250000.0;Essence;;Nabeul;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/chevrolet/aveo/128991;2.0;Android Auto | Caméra de recul;
automobile.tn;Hyundai Grand i10 High Grade 1.2 83cv;Hyundai;Grand i10;2023.0;45500.0;100000.0;Essence;;Tunis;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/hyundai/grand-i10/128800;4.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Caméra de recul;Très bon etat bien entretenu pneu neufs batterie récemment renouvelée Ariana
automobile.tn;Peugeot 208 Allure 1.2 PureTech 12V S&S 75 cv;Peugeot;208;2021.0;45000.0;29000.0;Essence;;Tunis;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/208/128871;4.0;Android Auto | Apple Carplay | Caméra de recul | Accès sans clé;A vendre Peugeot 208 (5cv) année 03/2022, première main en très bon état, bien entretenu à la maison Peugeot avec un carnet de bord et visible surplace à cité Ennasr. Ariana
automobile.tn;KIA Rio 5p Prestige 1.2 i-CVVT 16V ISG 84 cv;Kia;Rio 5p;2023.0;58500.0;75000.0;Essence;;Tunis;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/kia/rio-5p/128821;3.0;Android Auto | Apple Carplay | Caméra de recul;Citadine, 5 cv, transmission Traction, Accoudoir avant, Autoradio, Autoradio CD, Autoradio CD/Mp3, Apple Carplay, Android Auto, Bluetooth, Sièges réglables en hauteur, Vitres teintées, Volant/levier de vitesse en cuir, Volant multi-fonctions, Volant réglable hauteur/profondeur Nabeul
automobile.tn;Mercedes-Benz Classe C 300 e 2.0 i 16V 313 EQ Power 4MATIC 9G-TRONIC 204 cv Boîte auto;Mercedes-Benz;Classe C;2023.0;157000.0;41000.0;Hybride rechargeable essence;;Sfax;9cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/128762;0.0;;
automobile.tn;Volkswagen Golf 7 Lounge 1.2 TSI 16V Blue Motion S&S 110 cv;Volkswagen;Golf 7;2015.0;52000.0;110000.0;Essence;;Ariana;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/128990;1.0;Caméra de recul;À VENDRE : Volkswagen Golf 7 1.2 TSI (2015) – Série 222 État impeccable, voiture très bien entretenue, toutes options et idéale pour ceux qui cherchent le confort et la fiabilité. •Modèle : Golf 7 (1.2 TSI) •Année : 2015 •Série : 222 •Origine : Importée d'Allemagne •Propriétaire : Première et seule main en Tunisie depuis l'imporation •Kilométrage : 280 000 km (presque totalement sur autoroute, moteur en excellente forme) Options & Équipements : •Éclairage d'ambiance intérieur (ambiance feutrée et moderne la nuit) •Phares Full LED (look moderne et excellente visibilité) •Volant cuir multifonction (commandes au volant) •Régulateur et limiteur de vitesse (idéal et très confortable dans l'autoroute) •Aileron arrière (style sportif et élégant) •Intérieur et extérieur en parfait état, carrosserie très propre. •Pièces de rechange : Uniquement des pièces d'origine importées ou de la plus haute qualité disponible en Tunisie. Voiture bichonnée. •huile : Uniquement Castrol LONGLIFE ( mote Monastir
automobile.tn;Audi A7 Sportback S-Line 55 2.0 TFSI e 16V GPF 367 Plug in Hybrid Quattro S-Tronic7 265 cv Boîte auto;Audi;A7 Sportback;2024.0;180000.0;43900.0;Hybride rechargeable essence;;Ariana;17cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/audi/a7-sportback/128989;19.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges massants | Sièges ventilés | Sièges électriques | Caméra de recul | Caméras 360 | Coffre électrique | Toit ouvrant | Toit panoramique | Accès sans clé | Conduite semi-autonome | Suspension pneumatique;
automobile.tn;Volkswagen Golf 8 Style 1.5 eTSi 16V BMT DSG7 150 cv Boîte auto;Volkswagen;Golf 8;2021.0;95000.0;120000.0;Hybride léger essence;;Gabès;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/128988;15.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges massants | Sièges électriques | Caméra de recul | Caméras 360 | Toit panoramique | Accès sans clé | Suspension pneumatique;
automobile.tn;Fiat 500 Lounge 1.2 L 69 cv Boîte auto;Fiat;500;2017.0;41500.0;111700.0;Essence;;Tunis;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/fiat/500/128987;3.0;Android Auto | Apple Carplay | Toit panoramique;
automobile.tn;Skoda Fabia Drive 1.0 MPI 12V 75 cv;Skoda;Fabia;2020.0;47000.0;50000.0;Essence;;Tunis;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/skoda/fabia/128986;2.0;Caméra de recul | Accès sans clé;À vendre – Skoda Fabia 2019 Blanche – Première Main – 67 000 km Je mets en vente ma Skoda Fabia, couleur blanche, première main, en excellent état général. Véhicule personnel, soigneusement entretenu, avec un historique clair et un suivi régulier chez Ennakl Charguia. Informations du véhicule : •Mise en circulation : Décembre 2019 •Kilométrage : 67 000 km •Puissance fiscale : 4 CV •Carburant : Essence •Couleur : Blanc Équipements : Écran tactile multimédia Climatisation Vitres électriques avant Rétroviseurs électriques Direction assistée Fermeture centralisée avec télécommande Ordinateur de bord Airbags ABS / ESP Fixations ISOFIX Roue de secours d’origine neuve, jamais utilisée Points forts : Première main Faible kilométrage (67 000 km) Entretien suivi chez Ennakl Consommation économique Mécanique fiable et robuste Intérieur et extérieur très propres Aucun frais important à prévoir Tunis
automobile.tn;BMW Série 5 Pack M 520i 1.6 i 16V Steptronic8 170 cv Boîte auto;Bmw;Série 5;2020.0;125000.0;115000.0;Essence;;Tunis;10cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/bmw/serie-5/128985;0.0;;M5 avec carnet d'entretien chez ben jemaa Motors Tunis
automobile.tn;KIA Sonet SX 1.5 L CVT 115 cv Boîte auto;Kia;Sonet;2024.0;87000.0;11000.0;Essence;;Tunis;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/kia/sonet/128984;6.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Caméra de recul;P.MAIN 71 779 520 Tunis
automobile.tn;Volkswagen Golf 8 Life 1.4 L TSI 150 cv Boîte auto;Volkswagen;Golf 8;2023.0;98000.0;54000.0;Essence;;Ben Arous;8cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/128983;7.0;Android Auto | Apple Carplay | Palettes au volant | Caméra de recul | Toit ouvrant | Toit panoramique | Accès sans clé;Compacte, 8 cv, transmission Traction, Accoudoir avant, Accoudoir arrière, Autoradio, Autoradio CD, Autoradio CD/Mp3, Apple Carplay, Android Auto, Bluetooth, Palettes au volant, Sièges réglables en hauteur, Volant/levier de vitesse en cuir, Volant multi-fonctions, 3 appuis têtes arrières, Volant réglable hauteur/profondeur Tunis
automobile.tn;Chevrolet Captiva 5 places 1.5 Turbo CVT 147 cv Boîte auto;Chevrolet;Captiva;2024.0;79000.0;14000.0;Essence;;Ariana;9cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/chevrolet/captiva/128909;9.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Caméra de recul | Caméras 360 | Toit ouvrant | Toit panoramique | Accès sans clé;SUV, 9 cv, transmission Traction, Accoudoir avant, Accoudoir arrière, Apple Carplay, Android Auto, Bluetooth, Volant multi-fonctions, Volant réglable hauteur/profondeur, Instrumentation numérique Ben Arous
automobile.tn;Mercedes-Benz GLC Coupé;Mercedes-Benz;GLC Coupé;2022.0;175000.0;75000.0;Hybride rechargeable essence;;Mahdia;12cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/128831;18.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges massants | Sièges ventilés | Sièges électriques | Caméra de recul | Caméras 360 | Coffre électrique | Toit ouvrant | Accès sans clé | Conduite semi-autonome | Suspension pneumatique;SUV, 12 cv, transmission Intégrale Ariana
automobile.tn;Ford Focus Titanium;Ford;Focus;2022.0;97000.0;43000.0;Essence;;Monastir;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/ford/focus/128981;7.0;Android Auto | Apple Carplay | Navigation | Sièges chauffants | Caméra de recul | Accès sans clé | Conduite semi-autonome;Ford focus 1ere main Sfax
automobile.tn;Toyota Corolla Dynamic 1.8 VVT-i 16V GPS 122 HSD CVT 99 cv Boîte auto;Toyota;Corolla;2020.0;73000.0;130000.0;Hybride essence;;Sousse;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/toyota/corolla-5p/128980;7.0;Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Caméra de recul | Accès sans clé | Conduite semi-autonome;Compacte, 6 cv, transmission Traction, Accoudoir avant, Accoudoir arrière, Autoradio, Autoradio CD, Autoradio CD/Mp3, Apple Carplay, Android Auto, Bluetooth, Vitres teintées, Volant/levier de vitesse en cuir, Volant multi-fonctions, 3 appuis têtes arrières, Volant réglable hauteur/profondeur Ariana
automobile.tn;Renault Clio Evolution 1.0 L TCe 100 100 cv;Renault;Clio;2024.0;52000.0;87000.0;Essence;;Ben Arous;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/renault/clio/128978;2.0;Android Auto | Apple Carplay;18000dt en main reste 36 mensualités de 1570dt Ariana
automobile.tn;Peugeot 308 Active 1.6 e-HDi 8V FAP BMP6 S&S 112 cv;Peugeot;308;2013.0;24000.0;443000.0;Diesel;;Ben Arous;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/308/128977;0.0;;Peugeot 308 en très bon état importée de EU, 1ère main, service régulier chez Peugeot, peu de kilométrage 59000km Tunis
automobile.tn;Renault Clio Dynamique 1.2 16V 75 cv;Renault;Clio;2013.0;36500.0;19000.0;Essence;;Ariana;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/renault/clio/128928;1.0;Navigation;2016 Clo 4 Dynamique 1ere Main 37 900 DT légèrement Négociable 19/07/2016 TU 190 1.0L Essence 5 CV 147 000 KM Entretien maison Échange possible Disponible à notre showroom Ennaser Route X20 Contactez le : 22801802 / 25551771 Ariana
automobile.tn;Peugeot 308 Active Pack 1.2 THP Puretech 12V 110 cv;Peugeot;308;2022.0;42000.0;90000.0;Essence;;Tunis;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/308/128976;3.0;Android Auto | Apple Carplay | Instrumentation numérique;P.MAIN 55 447 966 Tunis
automobile.tn;Citroën C3 Live 1.2 VTi PureTech 12V 82 cv;Citroën;C3;2019.0;37000.0;27000.0;Essence;;Tunis;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/citroen/c3/128974;1.0;Alarme anti-intrusion;29195223 VOITURE CITROËN C 3 PREMIÈRE A LA CARTE GRISE EN ÉTAT NEUF VOITURE TRÈS PROPRE INTÉRIEUR ET EXTÉRIEUR JAMAIS TOUCHÉE OU RETOUCHÉE PEINTURE D'ORIGINE ENTRETIENS RÉGULIERS CHEZ CONCESSIONNAIRE AVEC CARNET D'ENTRETIEN CLIMATISEUR EN FONCTION FERMETURE CENTRALISÉE CONNECTIVITÉ AUX BLOO TOUTH TÉLÉPHONE MAIN LIBRE Bizerte
automobile.tn;Renault Kwid Populaire 1.0 L 64 cv;Renault;Kwid Populaire;2022.0;33900.0;31000.0;Essence;;Ariana;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/renault/kwid/128923;0.0;;Je vends ma Renault Kwid, année 2023, en excellent état (proche du neuf) NUM : 94991372 Ariana
automobile.tn;Volkswagen Golf 7 Confortline 1.2 TSI 16V 110 cv;Volkswagen;Golf 7;2017.0;53500.0;125000.0;Essence;;Ariana;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/128832;6.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Caméra de recul | Accès sans clé;
automobile.tn;Peugeot 3008 Allure 1.6 HDi FAP 114 cv;Peugeot;3008;2011.0;36500.0;295000.0;Diesel;;Ben Arous;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/3008/128825;0.0;;3008 essence octobre 2019 1ere main en bon état bien entretenue Monastir
automobile.tn;Peugeot 206 Berline 1.4 i 75 cv;Peugeot;206 Berline;2009.0;23500.0;187000.0;Essence;;Ben Arous;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/206-berline/128824;0.0;;
automobile.tn;Volkswagen Tiguan;Volkswagen;Tiguan;2023.0;99000.0;158500.0;Hybride rechargeable essence;;Sousse;8cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/tiguan/128973;13.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Caméra de recul | Caméras 360 | Coffre électrique | Accès sans clé | Conduite semi-autonome | Suspension pneumatique;Volkswagen Tiguan Rline BVA Toit Panoramique importée Fin Serie Tn263 Full option Voiture Importée Fin Serie Tn263 Model : 2023 Kilométrage : 80 000Km certifié Puissance : 8 CV Énergie : hybrid Téléphone : 21 912 839 / 53 484 585 On accepte l'échange Showroom BEN AMOU AUTO route de Beni Khiar Nabeul à côté du kiosque Shell Nabeul
automobile.tn;GWM Haval Jolion 1.5 T 143 cv Boîte auto;Gwm;Haval Jolion;2021.0;66000.0;125000.0;Essence;;Ben Arous;9cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/great-wall/jolion/128911;2.0;Caméra de recul | Caméras 360;2021 Haval Jolion BVA Toit pano 66 000 DT Négociable 15/07/2021 TU224 1.5L Essence 9 CV 126 000 KM Échange possible Disponible à notre showroom TUNISIE AUTO PRIX Ezzahra Contactez : 25551771 / 98759655 / 24111140 Ben Arous
automobile.tn;Volkswagen Golf 8;Volkswagen;Golf 8;2021.0;87000.0;69000.0;Hybride rechargeable essence;;Tunis;8cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/128926;14.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Palettes au volant | Sièges chauffants | Sièges massants | Sièges ventilés | Sièges électriques | Caméra de recul | Toit ouvrant | Toit panoramique | Accès sans clé | Conduite semi-autonome;Golf 8 essence Boite automatique importé de la France très propre comme neuf. Essence Boite automatique modèle /07/2021 Km 170 k Serie 262 Toutes options : Phares avant et Feux de jour ont LED Phares de route adaptatifs Feux arrière à LED Radar de stationnement AR/AV Caméra de recul Rétroviseurs électriques rabattables Démarrage sans clé Freinage automatique d'urgence jantes en aluminium Éclairage d'ambiance Capteur d'angle mort Avertisseur de franchissement de ligne USB-C| Apple Carplay |Android auto|bluetooth |chargeur de téléphone sans fil | Mirrorlink Gps Digital cockpit climatisation bi zone 5 pneus neufs Sousse
automobile.tn;BMW X3;Bmw;X3;2022.0;167000.0;44000.0;Hybride rechargeable essence;;Tunis;10cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/bmw/x3/128925;18.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges massants | Sièges ventilés | Sièges électriques | Caméra de recul | Caméras 360 | Coffre électrique | Toit ouvrant | Toit panoramique | Accès sans clé | Conduite semi-autonome;BMW X3 xDrive30e Pack M – Fin 2022 PHEV – Hybride rechargeable Essence 2.0L – 10 CV 37.000 km TEL 23 117 917 Finition Pack M – Sport & élégance BMW Équipements & options : Pack M intérieur & extérieur Affichage tête haute (HUD) Cockpit digital Intérieur cuir haut de gamme Sièges électriques à mémoire & chauffants Toit ouvrant panoramique Caméra 360° + aides au stationnement Coffre électrique Rétroviseurs électriques rabattables & photosensibles Éclairage LED automatique Grand écran tactile multimédia Volant sport multifonction M Climatronic BMW X3 xDrive30e Pack M = luxe, performance et technologie hybride Disponible A MONASTIR 23 117 917 Monastir
automobile.tn;BMW Série 4 Coupé 420i 2.0 i 16V Steptronic8 184 cv Boîte auto;Bmw;Série 4 Coupé;2023.0;169000.0;52000.0;Essence;;Tunis;10cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/bmw/serie-4-coupe/128924;16.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges massants | Sièges ventilés | Sièges électriques | Caméra de recul | Toit ouvrant | Toit panoramique | Accès sans clé | Conduite semi-autonome;Bmw série 4 coupé occasion à vendre Ariana
automobile.tn;Mazda 2;Mazda;2;2015.0;37000.0;114000.0;Essence;;Jendouba;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mazda/2/128972;1.0;Caméra de recul;2016 Mazda 2 BVM5 32 500 DT Négociable 11/03/2016 TU 187 1.5L Essence 6 CV 193 000 KM Entretien a jour Échange possible Disponible SUR RDV à notre showroom Ennaser Route X20 Contactez le : 22801802 / 25551771 Ariana
automobile.tn;KIA Cee'd hybride rechargable GT 1.6 T-GDI 16V GPF DCT7 ISG 204 cv Boîte auto;Kia;Cee'd;2022.0;105000.0;90000.0;Essence;;Tunis;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/kia/ceed/128971;5.0;Android Auto | Apple Carplay | Navigation | Sièges électriques | Caméra de recul;Entretients a jours maison kia tunisie Prix negociable Ariana
automobile.tn;Peugeot 207 cc 1.6 e 16V 120cv;Peugeot;207 cc;2012.0;28000.0;170000.0;Essence;;Ben Arous;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/peugeot/207-cc/128970;0.0;;1 ère main achetée chez Peugeot stafim Tunis Prix négociable cause départ Visible à Sousse Réparation électricité du toit et coffre à prévoir et changement de pneu avant Pneu arrière neuf changé en 2025 Sousse
automobile.tn;GWM Haval Jolion 1.5 T 143 cv Boîte auto;Gwm;Haval Jolion;2021.0;66000.0;126000.0;Essence;;Ben Arous;9cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/great-wall/jolion/128969;11.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Palettes au volant | Sièges chauffants | Caméra de recul | Caméras 360 | Toit ouvrant | Toit panoramique | Accès sans clé;Spark Auto vous propose une Haval Jolion à la vente. Cette voiture a été inspectée par nos agents pour garantir une qualité optimale. Un diagnostic complet est disponible sur notre site web. Tunis
automobile.tn;Mercedes-Benz Classe C AMG 180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto;Mercedes-Benz;Classe C;2023.0;160000.0;64000.0;Hybride léger essence;;Ben Arous;9cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/128967;0.0;;
automobile.tn;Ssangyong Rexton RX 200 2.0 e-XDi 16V 4WD T-Tronic 155 cv Boîte auto;Ssangyong;Rexton;2015.0;55000.0;277580.0;Diesel;;Ariana;10cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/ssangyong/rexton/128966;3.0;Alarme anti-intrusion | Caméra de recul | Toit ouvrant;
automobile.tn;Hyundai Tucson Executive 1.6 CRDi 16V Mild Hybrid 2WD DCT7 S&S 136 cv Boîte auto;Hyundai;Tucson;2020.0;75000.0;157230.0;Hybride léger diesel;;Ariana;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/hyundai/tucson/128965;0.0;;2020 Hyundai Tucson hybride BVA 78 000 DT Négociable 20/02/2020 TU249 1.6L Diesel 7 CV 127 000 KM Échange possible Disponible à notre showroom TUNISIE AUTO PRIX Ezzahra Contactez : 25551771 / 98759655 / 24111140 Ben Arous
automobile.tn;Audi A6 Ambition Luxe;Audi;A6;2015.0;65000.0;184529.0;Essence;;Ariana;10cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/audi/a6/128964;3.0;Alarme anti-intrusion | Sièges électriques | Caméra de recul;
automobile.tn;Nissan Juke Tekna Perso 1.0 DIG-T 12V 7DCT 117 cv Boîte auto;Nissan;Juke;2024.0;75000.0;22000.0;Essence;;Ariana;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/nissan/juke/128963;7.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Palettes au volant | Caméra de recul | Caméras 360 | Accès sans clé;A vendre nouvelle Juke , en très bon état, toutes options de couleur noire avec boite automatique, cuir alcantara, jaute 19, caméra 360°, état impeccable. Prix négociable. Tunis
automobile.tn;Seat Arona Xcellence 1.0 TSi 12V 110 cv;Seat;Arona;2021.0;65000.0;84965.0;Essence;;Ariana;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/seat/arona/128962;0.0;;SUV, 6 cv, transmission Traction, Accoudoir avant, Autoradio, Autoradio CD, Autoradio CD/Mp3, Apple Carplay, Android Auto, Bluetooth, Connectivité Aux, usb, iPod, Navigation, Sièges réglables en hauteur, Volant/levier de vitesse en cuir, Volant multi-fonctions, 3 appuis têtes arrières, Volant réglable hauteur/profondeur La Manouba
automobile.tn;Hyundai Grand i10 Populaire 1.0 65cv populaire;Hyundai;Grand i10;2024.0;46000.0;26351.0;Essence;;Ariana;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/hyundai/grand-i10/128961;1.0;Alarme anti-intrusion;Hyandai i10 populaire 2 ans exactement 6200 km seulement. Jamais touché en excellent état d'origine. Vente cause départ à l'étranger. Prix final 45 milles dinars. Disponible à Sousse. Téléphone ou WhatsApp 52110114 Merci Sousse
automobile.tn;Smart ForFour passion 1.0 i 12V S&S 71 cv;Smart;ForFour;2016.0;26500.0;89000.0;Essence;;Ben Arous;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/smart/forfour/128960;0.0;;
automobile.tn;Suzuki Celerio Populaire 1.0 L 68 cv;Suzuki;Celerio;2019.0;31900.0;40000.0;Essence;;Ben Arous;4cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/suzuki/celerio/128959;0.0;;Suzuki Celerio populaire · Année : 2018 · Puissance fiscale : 4 cv (moteur 1.0 L essence) · Peinture d'origine · Kilométrage : 116 mille · Boîte : Manuelle · Prix : 30,500 · Très économique (consommation mixte 4,3 L/100 km) · Climatisée, radar de recul, vitres électriques + batterie neuve · Entretien courant à jour N° 24 27 53 73 Tunis
automobile.tn;KIA Sportage EX 1.6 T-GDI 16V 265 PHEV 4x4 179 cv Boîte auto;Kia;Sportage;2026.0;155000.0;8000.0;Hybride rechargeable essence;;Tunis;8cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/kia/sportage/128958;15.0;Alarme anti-intrusion | Affichage tête haute | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges chauffants | Sièges ventilés | Sièges électriques | Caméra de recul | Caméras 360 | Accès sans clé | Conduite semi-autonome | Suspension pneumatique;SUV, 10 cv, transmission Intégrale Ariana
automobile.tn;MG ZS Luxe 1.5 L 114 cv Boîte auto;Mg;ZS;2020.0;61000.0;81000.0;Essence;;Ben Arous;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mg/zs/128941;2.0;Caméra de recul | Toit ouvrant;En vente MG ZS 2020 état proche du neuf. 82.000km seulement. peinture entièrement d'origine. vitrage d'origine. entretien à jour. moteur 4 cylindre essence atmosphérique 7cv boite automatique. toit ouvrant. caméra de recul. LED avant et arrière intérieur cuir neuf. loccalisation sidi rzig ben arous. numéro 28489994 Ben Arous
automobile.tn;Nissan Juke 1.6 L 4X2 117 cv;Nissan;Juke;2015.0;39000.0;180000.0;Essence;;Ben Arous;6cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/nissan/juke/128897;9.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Navigation | Sièges électriques | Caméra de recul | Caméras 360 | Toit ouvrant | Toit panoramique;Nissan juke Diesel 1.5 55 447 966 Tunis
automobile.tn;Volkswagen Golf 8 Style 1.5 eTSi 16V BMT DSG7 150 cv Boîte auto;Volkswagen;Golf 8;2020.0;85000.0;139000.0;Hybride léger essence;;Ben Arous;8cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/128891;14.0;Alarme anti-intrusion | Android Auto | Apple Carplay | Instrumentation numérique | Navigation | Palettes au volant | Sièges massants | Sièges électriques | Caméra de recul | Coffre électrique | Toit ouvrant | Toit panoramique | Accès sans clé | Conduite semi-autonome;Dispo à sfax aussi Gabès
automobile.tn;MG ZS Luxe 1.5 L 114 cv Boîte auto;Mg;ZS;2019.0;51000.0;157000.0;Essence;;Tunis;7cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mg/zs/128809;2.0;Caméra de recul | Toit ouvrant;
automobile.tn;Mahindra KUV 100 K8 1.2 82cv;Mahindra;KUV 100;2023.0;32000.0;90000.0;Essence;;Ariana;5cv;;2026-08-04;2026-08-05;;https://www.automobile.tn/fr/occasion/mahindra/kuv-100/128954;2.0;Alarme anti-intrusion | Accès sans clé;SUV, 5 cv, transmission Traction, Autoradio, Autoradio CD, Autoradio CD/Mp3, Bluetooth, Boîte à gants réfrigérée, Connectivité Aux, usb, iPod, Navigation, Sièges réglables en hauteur Ariana
